Identifier,StructureData,,
Entry ID,Deposition Date,Refinement Resolution (Å),
"9CJ8","2024-07-05","3.74"
"9CK7","2024-07-08","3.45"
"9CK8","2024-07-08","3.04"
"9CO7","2024-07-16","3.32"
"9CO8","2024-07-16","2.99"
"9CO9","2024-07-16","3.44"
"9CQ4","2024-07-19","3.27"
"9CQ7","2024-07-19","3.21"
"9CQ8","2024-07-19","3.45"
"9CZ7","2024-08-04","2.57"
"9CZA","2024-08-05","2.49"
"9CZD","2024-08-05","2.23"
"9CZF","2024-08-05","2.53"
"9DWE","2024-10-09","2.8"
"9DZQ","2024-10-16","3.57"
"9E6K","2024-10-30","3.15"
"9IJD","2024-06-22","2.76"
"9IJE","2024-06-22","2.34"
"9IMA","2024-07-02","2.65"
"9IQT","2024-07-13","2.9"
"9IVK","2024-07-23","2.74"
"9J7Y","2024-08-20","2.59"
"9JBQ","2024-08-27","2"
"9JR2","2024-09-29","2.8"
"9JR3","2024-09-29","2.8"
"1GC1","1998-06-15","2.5"
"1GHQ","2001-01-11","2.04"
"1JV5","2001-08-28","2.2"
"1KWT","2002-01-30","1.95"
"1KWU","2002-01-30","1.95"
"1KWV","2002-01-30","2"
"1KWW","2002-01-30","1.9"
"1KWX","2002-01-30","2"
"1KWY","2002-01-30","2"
"1KWZ","2002-01-30","1.9"
"1KX0","2002-01-30","2"
"1KX1","2002-01-30","2.8"
"1KZA","2002-02-06","1.74"
"1KZB","2002-02-06","1.8"
"1KZC","2002-02-06","1.85"
"1KZD","2002-02-06","1.9"
"1KZE","2002-02-06","1.8"
"1NQ3","2003-01-21","2.2"
"1OSY","2003-03-20","1.7"
"1PYW","2003-07-09","2.1"
"1URL","2003-10-31","2.4"
"1XPH","2004-10-08","1.41"
"1YVH","2005-02-15","2.05"
"2AF5","2005-07-25","2.5"
"2F2L","2005-11-17","2.1"
"2FJG","2006-01-02","2.8"
"2FJH","2006-01-02","3.1"
"2GJ7","2006-03-30","5"
"2PO6","2007-04-25","3.2"
"2ZG1","2008-01-17","2.7"
"2ZG2","2008-01-17","2.85"
"2ZG3","2008-01-17","3"
"2ZX0","2008-12-19","1.9"
"2ZX1","2008-12-19","1.9"
"2ZX2","2008-12-19","1.8"
"2ZX3","2008-12-19","2.1"
"2ZX4","2008-12-19","2.7"
"3C22","2008-01-24","1.5"
"3C5Z","2008-02-01","2.55"
"3C60","2008-02-01","3.05"
"3C6L","2008-02-04","3.4"
"3K7U","2009-10-13","2.1"
"3K80","2009-10-13","2.4"
"3K81","2009-10-13","3.4"
"3L6F","2009-12-23","2.1"
"3RU8","2011-05-04","2.07"
"3S6C","2011-05-25","2.9"
"3STB","2011-07-09","2.5"
"3W11","2012-11-06","3.9"
"3W12","2012-11-06","4.301"
"3W13","2012-11-06","4.303"
"3ZDY","2012-12-03","2.45"
"3ZDZ","2012-12-03","2.75"
"3ZE0","2012-12-03","2.95"
"3ZE1","2012-12-03","3"
"3ZE2","2012-12-03","2.35"
"4BZ2","2013-07-23","2.03"
"4DK3","2012-02-03","2.76"
"4DK6","2012-02-03","2.65"
"4DKA","2012-02-03","1.97"
"4DTG","2012-02-21","1.8"
"4K12","2013-04-04","1.079"
"4K3J","2013-04-10","2.8"
"4OGA","2014-01-15","3.5"
"4R4F","2014-08-19","3.514"
"4R4H","2014-08-19","4.28"
"4R4N","2014-08-19","3.56"
"4RFO","2014-09-26","3.2"
"4S10","2015-01-07","2.614"
"4S1R","2015-01-14","3.214"
"4S1S","2015-01-14","3.39"
"4UTA","2014-07-18","3"
"5GS2","2016-08-13","3.592"
"5H5Z","2016-11-10","1.74"
"5H7C","2016-11-17","2.7"
"5KJR","2016-06-20","2.98"
"5KQV","2016-07-06","4.4"
"5UK4","2017-01-19","3.204"
"5UKB","2017-01-20","5.473"
"5W3O","2017-06-08","3.01"
"6C5H","2018-01-16","1.99"
"6C5J","2018-01-16","2.29"
"6Q1Z","2019-08-06","3.446"
"6Q20","2019-08-06","2.45"
"6Q23","2019-08-06","3.27"
"6U2F","2019-08-19","2.94"
"6U3I","2019-08-21","2.9"
"6VEP","2020-01-02","2.9"
"6WPW","2020-04-28","3.1"
"7JTR","2020-08-18","2.5"
"7M72","2021-03-26","2.4"
"7MTA","2021-05-13","4.1"
"7MTB","2021-05-13","4"
"7MX4","2021-05-18","1.73"
"7MXF","2021-05-19","2"
"7MXH","2021-05-19","2.11"
"7TQB","2022-01-26","3.1"
"7YIT","2022-07-18","3.3"
"8CX0","2022-05-19","2.7"
"8CX1","2022-05-19","3.3"
"8CX2","2022-05-19","3.2"
"8DF5","2022-06-21","2.7"
"8EE0","2022-09-06","2.65"
"8EE1","2022-09-06","2.7"
"8EEU","2022-09-07","3.5"
"8EEV","2022-09-07","3.6"
"8GAB","2023-02-22","2.72"
"8J1Q","2023-04-13","3.3"
"8J26","2023-04-14","3.4"
"8T59","2023-06-12","2"
"8TS0","2023-08-10","1.7"
"8TTW","2023-08-15","2.96"
"8VRR","2024-01-22","2.36"
"8XGR","2023-12-15","3.2"
"8XSF","2024-01-09","2.16"
"8XSJ","2024-01-09","2.61"
"9JU1","2024-10-07","1.45"
"9KKU","2024-11-14","1.46"
"1FOE","2000-08-27","2.8"
"5H7D","2016-11-17","2.57"
"7V05","2022-05-09","3.4"
"8HA0","2022-10-26","2.62"
"8HAF","2022-10-26","3.25"
"8HAO","2022-10-26","3.76"
"8TOX","2023-08-04","2.3"
"5CTQ","2015-07-24","2.6"
"5CTR","2015-07-24","3.012"
"5CTT","2015-07-24","1.7"
