Identifier,StructureData,,,,,
Entry ID,Experimental Method,Deposition Date,PDB ID,Refinement Resolution (Å),Stucture Keywords,
"6YJT","X-RAY DIFFRACTION","2020-04-04","6YJT","1.7","TRANSFERASE"
"6YJU","X-RAY DIFFRACTION","2020-04-04","6YJU","1.96","TRANSFERASE"
"6YJV","X-RAY DIFFRACTION","2020-04-04","6YJV","1.7","TRANSFERASE"
"6YJW","X-RAY DIFFRACTION","2020-04-05","6YJW","2.1","TRANSFERASE"
"6YJY","X-RAY DIFFRACTION","2020-04-05","6YJY","1.67","TRANSFERASE"
"6YJZ","X-RAY DIFFRACTION","2020-04-05","6YJZ","2.45","TRANSFERASE"
"6YK0","X-RAY DIFFRACTION","2020-04-05","6YK0","2.9","TRANSFERASE"
"6YK1","X-RAY DIFFRACTION","2020-04-05","6YK1","2.4","TRANSFERASE"
"6YK7","X-RAY DIFFRACTION","2020-04-05","6YK7","1.9","TRANSFERASE"
"6YKD","X-RAY DIFFRACTION","2020-04-06","6YKD","1.86","APOPTOSIS"
"6YKG","X-RAY DIFFRACTION","2020-04-06","6YKG","3.12","LYASE"
"6YKY","X-RAY DIFFRACTION","2020-04-06","6YKY","2.52","TRANSFERASE"
"6YL1","X-RAY DIFFRACTION","2020-04-06","6YL1","1.66","TRANSFERASE"
"6YL6","X-RAY DIFFRACTION","2020-04-06","6YL6","1.7","TRANSFERASE"
"6YLC","X-RAY DIFFRACTION","2020-04-07","6YLC","2.43","TRANSFERASE"
"6YLK","X-RAY DIFFRACTION","2020-04-07","6YLK","1.65","TRANSFERASE"
"6YLL","X-RAY DIFFRACTION","2020-04-07","6YLL","2.89","TRANSFERASE"
"6YLX","ELECTRON MICROSCOPY","2020-04-07","6YLX","3.9","RIBOSOME"
"6YM3","X-RAY DIFFRACTION","2020-04-07","6YM3","2.05","TRANSFERASE"
"6YM4","X-RAY DIFFRACTION","2020-04-07","6YM4","1.95","TRANSFERASE"
"6YM5","X-RAY DIFFRACTION","2020-04-07","6YM5","2.5","TRANSFERASE"
"6YMD","X-RAY DIFFRACTION","2020-04-08","6YMD","1.25","TRANSFERASE"
"6YME","X-RAY DIFFRACTION","2020-04-08","6YME","1.77","TRANSFERASE"
"6YMF","X-RAY DIFFRACTION","2020-04-08","6YMF","1.63","TRANSFERASE"
"6YMV","ELECTRON MICROSCOPY","2020-04-10","6YMV","3.1","TRANSCRIPTION"
"6YMW","ELECTRON MICROSCOPY","2020-04-10","6YMW","3.71","TRANSCRIPTION"
"6YN0","X-RAY DIFFRACTION","2020-04-10","6YN0","2.4","TRANSFERASE"
"6YNA","X-RAY DIFFRACTION","2020-04-13","6YNA","1.47","TRANSFERASE"
"6YNB","X-RAY DIFFRACTION","2020-04-13","6YNB","1.72","TRANSFERASE"
"6YNC","X-RAY DIFFRACTION","2020-04-13","6YNC","1.4","TRANSFERASE"
"6YND","X-RAY DIFFRACTION","2020-04-13","6YND","1.525","BIOSYNTHETIC PROTEIN"
"6YNE","X-RAY DIFFRACTION","2020-04-13","6YNE","1.853","BIOSYNTHETIC PROTEIN"
"6YNF","X-RAY DIFFRACTION","2020-04-13","6YNF","2.394","BIOSYNTHETIC PROTEIN"
"6YNH","X-RAY DIFFRACTION","2020-04-13","6YNH","2.621","BIOSYNTHETIC PROTEIN"
"6YNR","X-RAY DIFFRACTION","2020-04-14","6YNR","1.9","TRANSFERASE"
"6YNT","X-RAY DIFFRACTION","2020-04-14","6YNT","1.52","TRANSFERASE"
"6YOJ","X-RAY DIFFRACTION","2020-04-14","6YOJ","1.361","TRANSFERASE"
"6YOT","X-RAY DIFFRACTION","2020-04-15","6YOT","1.96","TRANSFERASE"
"6YOU","X-RAY DIFFRACTION","2020-04-15","6YOU","1.73","TRANSFERASE"
"6YPG","X-RAY DIFFRACTION","2020-04-16","6YPG","1.51","TRANSFERASE"
"6YPH","X-RAY DIFFRACTION","2020-04-16","6YPH","1.67","TRANSFERASE"
"6YPJ","X-RAY DIFFRACTION","2020-04-16","6YPJ","1.64","TRANSFERASE"
"6YPK","X-RAY DIFFRACTION","2020-04-16","6YPK","1.79","TRANSFERASE"
"6YPN","X-RAY DIFFRACTION","2020-04-16","6YPN","1.58","TRANSFERASE"
"6YPO","X-RAY DIFFRACTION","2020-04-16","6YPO","1.67","PLANT PROTEIN"
"6YPP","X-RAY DIFFRACTION","2020-04-16","6YPP","1.75","TRANSFERASE"
"6YPS","X-RAY DIFFRACTION","2020-04-16","6YPS","1.35","TRANSFERASE"
"6YPT","X-RAY DIFFRACTION","2020-04-16","6YPT","3.663","VIRAL PROTEIN"
"6YQ1","X-RAY DIFFRACTION","2020-04-16","6YQ1","1.784","TRANSFERASE"
"6YQI","X-RAY DIFFRACTION","2020-04-17","6YQI","1.42","TRANSFERASE"
"6YQJ","X-RAY DIFFRACTION","2020-04-17","6YQJ","1.58","TRANSFERASE"
"6YQK","X-RAY DIFFRACTION","2020-04-17","6YQK","1.67","TRANSFERASE"
"6YR3","X-RAY DIFFRACTION","2020-04-19","6YR3","1.48","TRANSFERASE"
"6YR6","X-RAY DIFFRACTION","2020-04-19","6YR6","1.75","PEPTIDE BINDING PROTEIN"
"6YR9","X-RAY DIFFRACTION","2020-04-19","6YR9","1.925","TRANSFERASE"
"6YRE","X-RAY DIFFRACTION","2020-04-20","6YRE","1.96","TRANSFERASE"
"6YRH","X-RAY DIFFRACTION","2020-04-20","6YRH","1.8","TRANSFERASE"
"6YRM","X-RAY DIFFRACTION","2020-04-20","6YRM","1.7","TRANSFERASE"
"6YRT","X-RAY DIFFRACTION","2020-04-20","6YRT","1.65","TRANSFERASE"
"6YRW","X-RAY DIFFRACTION","2020-04-20","6YRW","2.5","TRANSFERASE"
"6YRY","X-RAY DIFFRACTION","2020-04-20","6YRY","1.82","TRANSFERASE"
"6YS0","X-RAY DIFFRACTION","2020-04-20","6YS0","1.7","TRANSFERASE"
"6YS6","X-RAY DIFFRACTION","2020-04-21","6YS6","1.55","PLANT PROTEIN"
"6YSP","X-RAY DIFFRACTION","2020-04-23","6YSP","1.38","PLANT PROTEIN"
"6YT1","X-RAY DIFFRACTION","2020-04-23","6YT1","1.9","TRANSFERASE"
"6YT6","X-RAY DIFFRACTION","2020-04-23","6YT6","1.537","TRANSFERASE"
"6YTA","X-RAY DIFFRACTION","2020-04-24","6YTA","2.3","TRANSFERASE"
"6YTD","X-RAY DIFFRACTION","2020-04-24","6YTD","2","TRANSFERASE"
"6YTE","X-RAY DIFFRACTION","2020-04-24","6YTE","2.3","TRANSFERASE"
"6YTG","X-RAY DIFFRACTION","2020-04-24","6YTG","1.95","TRANSFERASE"
"6YTI","X-RAY DIFFRACTION","2020-04-24","6YTI","2.4","TRANSFERASE"
"6YTP","X-RAY DIFFRACTION","2020-04-24","6YTP","1.7","HYDROLASE"
"6YTR","X-RAY DIFFRACTION","2020-04-24","6YTR","1.7","HYDROLASE"
"6YTT","X-RAY DIFFRACTION","2020-04-24","6YTT","3.01","OXIDOREDUCTASE"
"6YTW","X-RAY DIFFRACTION","2020-04-24","6YTW","2","TRANSFERASE"
"6YTY","X-RAY DIFFRACTION","2020-04-24","6YTY","1.76","TRANSFERASE"
"6YU1","X-RAY DIFFRACTION","2020-04-25","6YU1","1.9","TRANSFERASE"
"6YU8","X-RAY DIFFRACTION","2020-04-25","6YU8","1.841","TRANSFERASE"
"6YUA","X-RAY DIFFRACTION","2020-04-26","6YUA","3.16","OXIDOREDUCTASE"
"6YUB","X-RAY DIFFRACTION","2020-04-26","6YUB","2.195","TRANSFERASE"
"6YUC","X-RAY DIFFRACTION","2020-04-26","6YUC","3.15","TRANSFERASE"
"6YUE","X-RAY DIFFRACTION","2020-04-27","6YUE","2.4","MEMBRANE PROTEIN"
"6YUG","X-RAY DIFFRACTION","2020-04-27","6YUG","1.95","TRANSFERASE"
"6YUH","X-RAY DIFFRACTION","2020-04-27","6YUH","1.93","ONCOPROTEIN"
"6YUL","X-RAY DIFFRACTION","2020-04-27","6YUL","2.4","TRANSFERASE"
"6YUM","X-RAY DIFFRACTION","2020-04-27","6YUM","2.75","TRANSFERASE"
"6YUT","X-RAY DIFFRACTION","2020-04-27","6YUT","1.76","HYDROLASE"
"6YV3","X-RAY DIFFRACTION","2020-04-27","6YV3","1.8","HYDROLASE"
"6YVB","X-RAY DIFFRACTION","2020-04-28","6YVB","1.826","PLANT PROTEIN"
"6YVE","X-RAY DIFFRACTION","2020-04-28","6YVE","2.1","TRANSFERASE"
"6YVK","X-RAY DIFFRACTION","2020-04-28","6YVK","1.25","LYASE"
"6YVL","X-RAY DIFFRACTION","2020-04-28","6YVL","1.25","LYASE"
"6YVM","X-RAY DIFFRACTION","2020-04-28","6YVM","1.25","LYASE"
"6YVN","X-RAY DIFFRACTION","2020-04-28","6YVN","1.25","LYASE"
"6YVO","X-RAY DIFFRACTION","2020-04-28","6YVO","1.25","LYASE"
"6YVS","X-RAY DIFFRACTION","2020-04-28","6YVS","1.81","TRANSFERASE"
"6YVY","X-RAY DIFFRACTION","2020-04-28","6YVY","1.918","TRANSFERASE"
"6YW9","X-RAY DIFFRACTION","2020-04-29","6YW9","1.68","PLANT PROTEIN"
"6YWG","X-RAY DIFFRACTION","2020-04-29","6YWG","1.45","FLUORESCENT PROTEIN"
"6YWH","X-RAY DIFFRACTION","2020-04-29","6YWH","1.07","FLUORESCENT PROTEIN"
"6YWI","X-RAY DIFFRACTION","2020-04-29","6YWI","1.13","FLUORESCENT PROTEIN"
"6YWJ","X-RAY DIFFRACTION","2020-04-29","6YWJ","2.4","PLANT PROTEIN"
"6YWK","X-RAY DIFFRACTION","2020-04-29","6YWK","2.2","VIRAL PROTEIN"
"6YWL","X-RAY DIFFRACTION","2020-04-29","6YWL","2.5","VIRAL PROTEIN"
"6YWM","X-RAY DIFFRACTION","2020-04-29","6YWM","2.16","VIRAL PROTEIN"
"6YWN","X-RAY DIFFRACTION","2020-04-29","6YWN","1.45","RNA BINDING PROTEIN"
"6YWO","X-RAY DIFFRACTION","2020-04-29","6YWO","1.9","RNA BINDING PROTEIN"
"6YWP","X-RAY DIFFRACTION","2020-04-29","6YWP","2.25","RNA BINDING PROTEIN"
"6YWQ","X-RAY DIFFRACTION","2020-04-30","6YWQ","1.27","FLUORESCENT PROTEIN"
"6YWR","X-RAY DIFFRACTION","2020-04-30","6YWR","1.5","FLUORESCENT PROTEIN"
"6YWT","X-RAY DIFFRACTION","2020-04-30","6YWT","1.05","LYASE"
"6YWU","X-RAY DIFFRACTION","2020-04-30","6YWU","1.1","LYASE"
"6YX4","X-RAY DIFFRACTION","2020-04-30","6YX4","1.36","FLUORESCENT PROTEIN"
"6YX5","X-RAY DIFFRACTION","2020-04-30","6YX5","2.14","CELL INVASION"
"6YX6","X-RAY DIFFRACTION","2020-04-30","6YX6","1.5","FLUORESCENT PROTEIN"
"6YXA","X-RAY DIFFRACTION","2020-04-30","6YXA","3.95","SIGNALING PROTEIN"
"6YXB","X-RAY DIFFRACTION","2020-04-30","6YXB","1.5","FLUORESCENT PROTEIN"
"6YXC","X-RAY DIFFRACTION","2020-04-30","6YXC","1.65","FLUORESCENT PROTEIN"
"6YXE","X-RAY DIFFRACTION","2020-05-01","6YXE","2.1","ANTIVIRAL PROTEIN"
"6YXS","X-RAY DIFFRACTION","2020-05-03","6YXS","2","TRANSFERASE"
"6YXT","X-RAY DIFFRACTION","2020-05-03","6YXT","2.2","TRANSFERASE"
"6YXU","ELECTRON MICROSCOPY","2020-05-03","6YXU","3.08","TRANSCRIPTION"
"6YXV","X-RAY DIFFRACTION","2020-05-04","6YXV","2.298","TRANSFERASE"
"6YY1","X-RAY DIFFRACTION","2020-05-04","6YY1","3.06","PLANT PROTEIN"
"6YYF","X-RAY DIFFRACTION","2020-05-05","6YYF","1.93","TRANSFERASE"
"6YYG","X-RAY DIFFRACTION","2020-05-05","6YYG","1.95","TRANSFERASE"
"6YYK","X-RAY DIFFRACTION","2020-05-05","6YYK","2.04","TRANSFERASE"
"6YYS","ELECTRON MICROSCOPY","2020-05-05","6YYS","3.08","TRANSCRIPTION"
"6YYT","ELECTRON MICROSCOPY","2020-05-06","6YYT","2.9","VIRAL PROTEIN"
"6YYZ","X-RAY DIFFRACTION","2020-05-06","6YYZ","1.21","TRANSFERASE"
"6YZ1","X-RAY DIFFRACTION","2020-05-06","6YZ1","2.4","VIRAL PROTEIN"
"6YZ4","X-RAY DIFFRACTION","2020-05-06","6YZ4","1.7","TRANSFERASE"
"6YZH","X-RAY DIFFRACTION","2020-05-07","6YZH","1.19","TRANSFERASE"
"6Z08","X-RAY DIFFRACTION","2020-05-08","6Z08","1.49","TRANSFERASE"
"6Z0D","X-RAY DIFFRACTION","2020-05-08","6Z0D","1.65","TRANSFERASE"
"6Z0U","ELECTRON MICROSCOPY","2020-05-11","6Z0U","2.9","VIRAL PROTEIN"
"6Z0V","ELECTRON MICROSCOPY","2020-05-11","6Z0V","2.6","VIRAL PROTEIN"
"6Z11","ELECTRON MICROSCOPY","2020-05-11","6Z11","3.36","TRANSCRIPTION"
"6Z19","X-RAY DIFFRACTION","2020-05-13","6Z19","1.47","TRANSFERASE"
"6Z1C","X-RAY DIFFRACTION","2020-05-13","6Z1C","1.75","PLANT PROTEIN"
"6Z1N","X-RAY DIFFRACTION","2020-05-14","6Z1N","2.3","TRANSFERASE"
"6Z1Q","X-RAY DIFFRACTION","2020-05-14","6Z1Q","2.42","TRANSFERASE"
"6Z1T","X-RAY DIFFRACTION","2020-05-14","6Z1T","2.31","TRANSFERASE"
"6Z2A","X-RAY DIFFRACTION","2020-05-15","6Z2A","2.456","TRANSFERASE"
"6Z2F","X-RAY DIFFRACTION","2020-05-15","6Z2F","1.7","BIOSYNTHETIC PROTEIN"
"6Z2H","X-RAY DIFFRACTION","2020-05-15","6Z2H","1.8","LYASE"
"6Z2V","X-RAY DIFFRACTION","2020-05-18","6Z2V","2.6","TRANSFERASE"
"6Z2W","ELECTRON MICROSCOPY","2020-05-18","6Z2W","2.82","HYDROLASE"
"6Z2X","ELECTRON MICROSCOPY","2020-05-18","6Z2X","3.2","HYDROLASE"
"6Z36","X-RAY DIFFRACTION","2020-05-19","6Z36","1.37","SIGNALING PROTEIN"
"6Z39","X-RAY DIFFRACTION","2020-05-19","6Z39","1.7","HYDROLASE"
"6Z3A","ELECTRON MICROSCOPY","2020-05-19","6Z3A","3.8","HYDROLASE"
"6Z3I","X-RAY DIFFRACTION","2020-05-20","6Z3I","1.8","HYDROLASE"
"6Z3P","ELECTRON MICROSCOPY","2020-05-21","6Z3P","2.8","VIRUS"
"6Z3Q","ELECTRON MICROSCOPY","2020-05-21","6Z3Q","2.7","VIRUS"
"6Z3R","ELECTRON MICROSCOPY","2020-05-21","6Z3R","2.97","TRANSFERASE"
"6Z44","X-RAY DIFFRACTION","2020-05-22","6Z44","1.38","TRANSFERASE"
"6Z45","X-RAY DIFFRACTION","2020-05-22","6Z45","3.37","TRANSFERASE"
"6Z4B","X-RAY DIFFRACTION","2020-05-25","6Z4B","2.5","TRANSFERASE"
"6Z4D","X-RAY DIFFRACTION","2020-05-25","6Z4D","2","TRANSFERASE"
"6Z4N","X-RAY DIFFRACTION","2020-05-25","6Z4N","1.2","LYASE"
"6Z4Y","X-RAY DIFFRACTION","2020-05-26","6Z4Y","2.25","TRANSFERASE"
"6Z4Z","X-RAY DIFFRACTION","2020-05-26","6Z4Z","2.07","TRANSFERASE"
"6Z50","X-RAY DIFFRACTION","2020-05-26","6Z50","1.6","TRANSFERASE"
"6Z51","X-RAY DIFFRACTION","2020-05-26","6Z51","1.92","TRANSFERASE"
"6Z52","X-RAY DIFFRACTION","2020-05-26","6Z52","2.12","TRANSFERASE"
"6Z53","X-RAY DIFFRACTION","2020-05-26","6Z53","1.65","TRANSFERASE"
"6Z54","X-RAY DIFFRACTION","2020-05-26","6Z54","1.73","TRANSFERASE"
"6Z55","X-RAY DIFFRACTION","2020-05-26","6Z55","1.7","TRANSFERASE"
"6Z56","X-RAY DIFFRACTION","2020-05-26","6Z56","1.9","TRANSFERASE"
"6Z57","X-RAY DIFFRACTION","2020-05-26","6Z57","1.5","TRANSFERASE"
"6Z58","X-RAY DIFFRACTION","2020-05-26","6Z58","1.8","TRANSFERASE"
"6Z59","X-RAY DIFFRACTION","2020-05-26","6Z59","2","TRANSFERASE"
"6Z5A","X-RAY DIFFRACTION","2020-05-26","6Z5A","1.55","TRANSFERASE"
"6Z5B","X-RAY DIFFRACTION","2020-05-26","6Z5B","1.9","TRANSFERASE"
"6Z5C","X-RAY DIFFRACTION","2020-05-26","6Z5C","1.75","TRANSFERASE"
"6Z5D","X-RAY DIFFRACTION","2020-05-26","6Z5D","1.75","TRANSFERASE"
"6Z5E","X-RAY DIFFRACTION","2020-05-26","6Z5E","1.5","TRANSFERASE"
"6Z5T","X-RAY DIFFRACTION","2020-05-27","6Z5T","1.571","VIRAL PROTEIN"
"6Z61","X-RAY DIFFRACTION","2020-05-27","6Z61","2.47","TRANSFERASE"
"6Z64","X-RAY DIFFRACTION","2020-05-27","6Z64","1.89","TRANSFERASE"
"6Z65","X-RAY DIFFRACTION","2020-05-27","6Z65","1.97","TRANSFERASE"
"6Z6B","X-RAY DIFFRACTION","2020-05-28","6Z6B","3.961","VIRAL PROTEIN"
"6Z6G","ELECTRON MICROSCOPY","2020-05-28","6Z6G","3.06","REPLICATION"
"6Z6I","X-RAY DIFFRACTION","2020-05-28","6Z6I","2","VIRAL PROTEIN"
"6Z6S","X-RAY DIFFRACTION","2020-05-29","6Z6S","3.153","TRANSFERASE"
"6Z72","X-RAY DIFFRACTION","2020-05-29","6Z72","2.3","VIRAL PROTEIN"
"6Z81","X-RAY DIFFRACTION","2020-06-02","6Z81","2.31","RNA BINDING PROTEIN"
"6Z83","X-RAY DIFFRACTION","2020-06-02","6Z83","2.171","TRANSFERASE"
"6Z84","X-RAY DIFFRACTION","2020-06-02","6Z84","2.5","TRANSFERASE"
"6Z8K","ELECTRON MICROSCOPY","2020-06-02","6Z8K","3.02","REPLICATION"
"6Z9P","ELECTRON MICROSCOPY","2020-06-04","6Z9P","3.9","TRANSCRIPTION"
"6Z9Q","ELECTRON MICROSCOPY","2020-06-04","6Z9Q","5.7","TRANSCRIPTION"
"6Z9R","ELECTRON MICROSCOPY","2020-06-04","6Z9R","4.1","TRANSCRIPTION"
"6Z9S","ELECTRON MICROSCOPY","2020-06-04","6Z9S","4.4","TRANSCRIPTION"
"6Z9T","ELECTRON MICROSCOPY","2020-06-04","6Z9T","4.1","TRANSCRIPTION"
"6Z9Z","X-RAY DIFFRACTION","2020-06-04","6Z9Z","1.04","TRANSFERASE"
"6ZAA","X-RAY DIFFRACTION","2020-06-05","6ZAA","2.52","TRANSFERASE"
"6ZAC","X-RAY DIFFRACTION","2020-06-05","6ZAC","2.15","TRANSFERASE"
"6ZAD","X-RAY DIFFRACTION","2020-06-05","6ZAD","2.24","TRANSFERASE"
"6ZB6","X-RAY DIFFRACTION","2020-06-07","6ZB6","1.9","TRANSFERASE"
"6ZBT","X-RAY DIFFRACTION","2020-06-09","6ZBT","1.799485197","SIGNALING PROTEIN"
"6ZC0","X-RAY DIFFRACTION","2020-06-09","6ZC0","1.97","TRANSFERASE"
"6ZC9","X-RAY DIFFRACTION","2020-06-10","6ZC9","1.89895988606","SIGNALING PROTEIN"
"6ZCA","ELECTRON MICROSCOPY","2020-06-10","6ZCA","4.2","TRANSCRIPTION"
"6ZCL","ELECTRON MICROSCOPY","2020-06-11","6ZCL","2.8","VIRUS"
"6ZCP","X-RAY DIFFRACTION","2020-06-11","6ZCP","2.2","TRANSFERASE"
"6ZCQ","X-RAY DIFFRACTION","2020-06-11","6ZCQ","2.32","TRANSFERASE"
"6ZCR","X-RAY DIFFRACTION","2020-06-12","6ZCR","1.73","TRANSFERASE"
"6ZCS","X-RAY DIFFRACTION","2020-06-12","6ZCS","1.47","TRANSFERASE"
